,old_slurm_index,slurm_index,index,files,cycle,pass,tile,version,counter
5381,8639,5381,2071,SWOT_L2_HR_PIXC_551_009_234R_20230613T172803_20230613T172814_PGC0_01.nc,551,9,234R,PGC0,1
5382,8641,5382,2074,SWOT_L2_HR_PIXC_551_009_235R_20230613T172813_20230613T172824_PGC0_01.nc,551,9,235R,PGC0,1
5383,8643,5383,2075,SWOT_L2_HR_PIXC_551_009_236R_20230613T172823_20230613T172834_PGC0_01.nc,551,9,236R,PGC0,1
5384,8644,5384,2078,SWOT_L2_HR_PIXC_551_009_237L_20230613T172833_20230613T172844_PGC0_01.nc,551,9,237L,PGC0,1
5385,8645,5385,2077,SWOT_L2_HR_PIXC_551_009_237R_20230613T172833_20230613T172844_PGC0_01.nc,551,9,237R,PGC0,1
5386,8647,5386,2079,SWOT_L2_HR_PIXC_551_009_238R_20230613T172842_20230613T172854_PGC0_01.nc,551,9,238R,PGC0,1
5387,8650,5387,2082,SWOT_L2_HR_PIXC_551_009_240R_20230613T172902_20230613T172913_PGC0_01.nc,551,9,240R,PGC0,1
5388,8651,5388,2085,SWOT_L2_HR_PIXC_552_009_226L_20230614T171721_20230614T171732_PGC0_01.nc,552,9,226L,PGC0,1
5389,8652,5389,2084,SWOT_L2_HR_PIXC_552_009_226R_20230614T171721_20230614T171732_PGC0_01.nc,552,9,226R,PGC0,1
5390,8653,5390,2087,SWOT_L2_HR_PIXC_552_009_227L_20230614T171731_20230614T171742_PGC0_01.nc,552,9,227L,PGC0,1
5391,8654,5391,2086,SWOT_L2_HR_PIXC_552_009_227R_20230614T171731_20230614T171742_PGC0_01.nc,552,9,227R,PGC0,1
5392,8655,5392,2089,SWOT_L2_HR_PIXC_552_009_228L_20230614T171741_20230614T171752_PGC0_01.nc,552,9,228L,PGC0,1
5393,8656,5393,2088,SWOT_L2_HR_PIXC_552_009_228R_20230614T171741_20230614T171752_PGC0_01.nc,552,9,228R,PGC0,1
5394,8657,5394,2091,SWOT_L2_HR_PIXC_552_009_229L_20230614T171751_20230614T171802_PGC0_01.nc,552,9,229L,PGC0,1
5395,8658,5395,2090,SWOT_L2_HR_PIXC_552_009_229R_20230614T171751_20230614T171802_PGC0_01.nc,552,9,229R,PGC0,1
5396,8659,5396,2093,SWOT_L2_HR_PIXC_552_009_230L_20230614T171801_20230614T171812_PGC0_01.nc,552,9,230L,PGC0,1
5397,8660,5397,2092,SWOT_L2_HR_PIXC_552_009_230R_20230614T171801_20230614T171812_PGC0_01.nc,552,9,230R,PGC0,1
5398,8661,5398,2095,SWOT_L2_HR_PIXC_552_009_231L_20230614T171811_20230614T171822_PGC0_01.nc,552,9,231L,PGC0,1
5399,8662,5399,2094,SWOT_L2_HR_PIXC_552_009_231R_20230614T171811_20230614T171822_PGC0_01.nc,552,9,231R,PGC0,1
5400,8663,5400,2100,SWOT_L2_HR_PIXC_552_009_232L_20230614T171821_20230614T171832_PGC0_01.nc,552,9,232L,PGC0,1
5401,8664,5401,2096,SWOT_L2_HR_PIXC_552_009_232R_20230614T171821_20230614T171832_PGC0_01.nc,552,9,232R,PGC0,1
5402,8665,5402,2098,SWOT_L2_HR_PIXC_552_009_233L_20230614T171830_20230614T171841_PGC0_01.nc,552,9,233L,PGC0,1
5403,8666,5403,2097,SWOT_L2_HR_PIXC_552_009_233R_20230614T171830_20230614T171841_PGC0_01.nc,552,9,233R,PGC0,1
5404,8667,5404,2101,SWOT_L2_HR_PIXC_552_009_234L_20230614T171840_20230614T171851_PGC0_01.nc,552,9,234L,PGC0,1
5405,8668,5405,2099,SWOT_L2_HR_PIXC_552_009_234R_20230614T171840_20230614T171851_PGC0_01.nc,552,9,234R,PGC0,1
5406,8670,5406,2102,SWOT_L2_HR_PIXC_552_009_235R_20230614T171850_20230614T171901_PGC0_01.nc,552,9,235R,PGC0,1
5407,8672,5407,2105,SWOT_L2_HR_PIXC_552_009_236R_20230614T171900_20230614T171911_PGC0_01.nc,552,9,236R,PGC0,1
5408,8673,5408,2107,SWOT_L2_HR_PIXC_552_009_237L_20230614T171910_20230614T171921_PGC0_01.nc,552,9,237L,PGC0,1
5409,8674,5409,2106,SWOT_L2_HR_PIXC_552_009_237R_20230614T171910_20230614T171921_PGC0_01.nc,552,9,237R,PGC0,1
5410,8676,5410,2108,SWOT_L2_HR_PIXC_552_009_238R_20230614T171920_20230614T171931_PGC0_01.nc,552,9,238R,PGC0,1
5411,8679,5411,2113,SWOT_L2_HR_PIXC_552_009_240R_20230614T171940_20230614T171951_PGC0_01.nc,552,9,240R,PGC0,1
5412,8680,5412,2114,SWOT_L2_HR_PIXC_553_009_226L_20230615T170759_20230615T170810_PGC0_01.nc,553,9,226L,PGC0,1
5413,8681,5413,2112,SWOT_L2_HR_PIXC_553_009_226R_20230615T170759_20230615T170810_PGC0_01.nc,553,9,226R,PGC0,1
5414,8682,5414,2116,SWOT_L2_HR_PIXC_553_009_227L_20230615T170808_20230615T170820_PGC0_01.nc,553,9,227L,PGC0,1
5415,8683,5415,2115,SWOT_L2_HR_PIXC_553_009_227R_20230615T170808_20230615T170819_PGC0_01.nc,553,9,227R,PGC0,1
5416,8684,5416,2118,SWOT_L2_HR_PIXC_553_009_228L_20230615T170818_20230615T170829_PGC0_01.nc,553,9,228L,PGC0,1
5417,8685,5417,2117,SWOT_L2_HR_PIXC_553_009_228R_20230615T170818_20230615T170829_PGC0_01.nc,553,9,228R,PGC0,1
5418,8686,5418,2120,SWOT_L2_HR_PIXC_553_009_229L_20230615T170828_20230615T170839_PGC0_01.nc,553,9,229L,PGC0,1
5419,8687,5419,2119,SWOT_L2_HR_PIXC_553_009_229R_20230615T170828_20230615T170839_PGC0_01.nc,553,9,229R,PGC0,1
5420,8688,5420,2122,SWOT_L2_HR_PIXC_553_009_230L_20230615T170838_20230615T170849_PGC0_01.nc,553,9,230L,PGC0,1
5421,8689,5421,2121,SWOT_L2_HR_PIXC_553_009_230R_20230615T170838_20230615T170849_PGC0_01.nc,553,9,230R,PGC0,1
5422,8690,5422,2124,SWOT_L2_HR_PIXC_553_009_231L_20230615T170848_20230615T170859_PGC0_01.nc,553,9,231L,PGC0,1
5423,8691,5423,2123,SWOT_L2_HR_PIXC_553_009_231R_20230615T170848_20230615T170859_PGC0_01.nc,553,9,231R,PGC0,1
5424,8692,5424,2126,SWOT_L2_HR_PIXC_553_009_232L_20230615T170858_20230615T170909_PGC0_01.nc,553,9,232L,PGC0,1
5425,8693,5425,2125,SWOT_L2_HR_PIXC_553_009_232R_20230615T170858_20230615T170909_PGC0_01.nc,553,9,232R,PGC0,1
5426,8694,5426,2128,SWOT_L2_HR_PIXC_553_009_233L_20230615T170908_20230615T170919_PGC0_01.nc,553,9,233L,PGC0,1
5427,8695,5427,2127,SWOT_L2_HR_PIXC_553_009_233R_20230615T170908_20230615T170919_PGC0_01.nc,553,9,233R,PGC0,1
5428,8696,5428,2130,SWOT_L2_HR_PIXC_553_009_234L_20230615T170918_20230615T170929_PGC0_01.nc,553,9,234L,PGC0,1
5429,8697,5429,2129,SWOT_L2_HR_PIXC_553_009_234R_20230615T170918_20230615T170929_PGC0_01.nc,553,9,234R,PGC0,1
5430,8699,5430,2131,SWOT_L2_HR_PIXC_553_009_235R_20230615T170928_20230615T170939_PGC0_01.nc,553,9,235R,PGC0,1
5431,8701,5431,2132,SWOT_L2_HR_PIXC_553_009_236R_20230615T170938_20230615T170949_PGC0_01.nc,553,9,236R,PGC0,1
5432,8702,5432,2136,SWOT_L2_HR_PIXC_553_009_237L_20230615T170948_20230615T170959_PGC0_01.nc,553,9,237L,PGC0,1
5433,8703,5433,2135,SWOT_L2_HR_PIXC_553_009_237R_20230615T170948_20230615T170959_PGC0_01.nc,553,9,237R,PGC0,1
5434,8705,5434,2137,SWOT_L2_HR_PIXC_553_009_238R_20230615T170958_20230615T171009_PGC0_01.nc,553,9,238R,PGC0,1
5435,8708,5435,2141,SWOT_L2_HR_PIXC_553_009_240R_20230615T171018_20230615T171029_PGC0_01.nc,553,9,240R,PGC0,1
5436,8709,5436,2143,SWOT_L2_HR_PIXC_554_009_226L_20230616T165836_20230616T165847_PGC0_01.nc,554,9,226L,PGC0,1
5437,8710,5437,2142,SWOT_L2_HR_PIXC_554_009_226R_20230616T165836_20230616T165847_PGC0_01.nc,554,9,226R,PGC0,1
5438,8711,5438,2145,SWOT_L2_HR_PIXC_554_009_227L_20230616T165846_20230616T165857_PGC0_01.nc,554,9,227L,PGC0,1
5439,8712,5439,2144,SWOT_L2_HR_PIXC_554_009_227R_20230616T165846_20230616T165857_PGC0_01.nc,554,9,227R,PGC0,1
5440,8713,5440,2147,SWOT_L2_HR_PIXC_554_009_228L_20230616T165856_20230616T165907_PGC0_01.nc,554,9,228L,PGC0,1
5441,8714,5441,2146,SWOT_L2_HR_PIXC_554_009_228R_20230616T165856_20230616T165907_PGC0_01.nc,554,9,228R,PGC0,1
5442,8715,5442,2149,SWOT_L2_HR_PIXC_554_009_229L_20230616T165906_20230616T165917_PGC0_01.nc,554,9,229L,PGC0,1
5443,8716,5443,2148,SWOT_L2_HR_PIXC_554_009_229R_20230616T165906_20230616T165917_PGC0_01.nc,554,9,229R,PGC0,1
5444,8717,5444,2151,SWOT_L2_HR_PIXC_554_009_230L_20230616T165916_20230616T165927_PGC0_01.nc,554,9,230L,PGC0,1
5445,8718,5445,2150,SWOT_L2_HR_PIXC_554_009_230R_20230616T165916_20230616T165927_PGC0_01.nc,554,9,230R,PGC0,1
5446,8719,5446,2153,SWOT_L2_HR_PIXC_554_009_231L_20230616T165926_20230616T165937_PGC0_01.nc,554,9,231L,PGC0,1
5447,8720,5447,2152,SWOT_L2_HR_PIXC_554_009_231R_20230616T165926_20230616T165937_PGC0_01.nc,554,9,231R,PGC0,1
5448,8721,5448,2155,SWOT_L2_HR_PIXC_554_009_232L_20230616T165936_20230616T165947_PGC0_01.nc,554,9,232L,PGC0,1
5449,8722,5449,2154,SWOT_L2_HR_PIXC_554_009_232R_20230616T165936_20230616T165947_PGC0_01.nc,554,9,232R,PGC0,1
5450,8723,5450,2157,SWOT_L2_HR_PIXC_554_009_233L_20230616T165946_20230616T165957_PGC0_01.nc,554,9,233L,PGC0,1
5451,8724,5451,2156,SWOT_L2_HR_PIXC_554_009_233R_20230616T165946_20230616T165957_PGC0_01.nc,554,9,233R,PGC0,1
5452,8725,5452,2159,SWOT_L2_HR_PIXC_554_009_234L_20230616T165956_20230616T170007_PGC0_01.nc,554,9,234L,PGC0,1
5453,8726,5453,2158,SWOT_L2_HR_PIXC_554_009_234R_20230616T165956_20230616T170007_PGC0_01.nc,554,9,234R,PGC0,1
5454,8728,5454,2160,SWOT_L2_HR_PIXC_554_009_235R_20230616T170006_20230616T170017_PGC0_01.nc,554,9,235R,PGC0,1
5455,8730,5455,2163,SWOT_L2_HR_PIXC_554_009_236R_20230616T170015_20230616T170027_PGC0_01.nc,554,9,236R,PGC0,1
5456,8731,5456,2166,SWOT_L2_HR_PIXC_554_009_237L_20230616T170025_20230616T170036_PGC0_01.nc,554,9,237L,PGC0,1
5457,8732,5457,2165,SWOT_L2_HR_PIXC_554_009_237R_20230616T170025_20230616T170036_PGC0_01.nc,554,9,237R,PGC0,1
5458,8734,5458,2167,SWOT_L2_HR_PIXC_554_009_238R_20230616T170035_20230616T170046_PGC0_01.nc,554,9,238R,PGC0,1
5459,8737,5459,2171,SWOT_L2_HR_PIXC_554_009_240R_20230616T170055_20230616T170106_PGC0_01.nc,554,9,240R,PGC0,1
5460,8738,5460,2173,SWOT_L2_HR_PIXC_555_009_226L_20230617T164914_20230617T164925_PGC0_01.nc,555,9,226L,PGC0,1
5461,8739,5461,2172,SWOT_L2_HR_PIXC_555_009_226R_20230617T164914_20230617T164925_PGC0_01.nc,555,9,226R,PGC0,1
5462,8740,5462,2175,SWOT_L2_HR_PIXC_555_009_227L_20230617T164924_20230617T164935_PGC0_01.nc,555,9,227L,PGC0,1
5463,8741,5463,2174,SWOT_L2_HR_PIXC_555_009_227R_20230617T164924_20230617T164935_PGC0_01.nc,555,9,227R,PGC0,1
5464,8742,5464,2177,SWOT_L2_HR_PIXC_555_009_228L_20230617T164934_20230617T164945_PGC0_01.nc,555,9,228L,PGC0,1
5465,8743,5465,2176,SWOT_L2_HR_PIXC_555_009_228R_20230617T164934_20230617T164945_PGC0_01.nc,555,9,228R,PGC0,1
5466,8744,5466,2179,SWOT_L2_HR_PIXC_555_009_229L_20230617T164944_20230617T164955_PGC0_01.nc,555,9,229L,PGC0,1
5467,8745,5467,2178,SWOT_L2_HR_PIXC_555_009_229R_20230617T164944_20230617T164955_PGC0_01.nc,555,9,229R,PGC0,1
5468,8746,5468,2181,SWOT_L2_HR_PIXC_555_009_230L_20230617T164954_20230617T165005_PGC0_01.nc,555,9,230L,PGC0,1
5469,8747,5469,2180,SWOT_L2_HR_PIXC_555_009_230R_20230617T164954_20230617T165005_PGC0_01.nc,555,9,230R,PGC0,1
5470,8748,5470,2183,SWOT_L2_HR_PIXC_555_009_231L_20230617T165004_20230617T165015_PGC0_01.nc,555,9,231L,PGC0,1
5471,8749,5471,2182,SWOT_L2_HR_PIXC_555_009_231R_20230617T165004_20230617T165015_PGC0_01.nc,555,9,231R,PGC0,1
5472,8750,5472,2185,SWOT_L2_HR_PIXC_555_009_232L_20230617T165014_20230617T165025_PGC0_01.nc,555,9,232L,PGC0,1
5473,8751,5473,2184,SWOT_L2_HR_PIXC_555_009_232R_20230617T165014_20230617T165025_PGC0_01.nc,555,9,232R,PGC0,1
5474,8752,5474,2187,SWOT_L2_HR_PIXC_555_009_233L_20230617T165024_20230617T165035_PGC0_01.nc,555,9,233L,PGC0,1
5475,8753,5475,2186,SWOT_L2_HR_PIXC_555_009_233R_20230617T165024_20230617T165035_PGC0_01.nc,555,9,233R,PGC0,1
5476,8754,5476,2189,SWOT_L2_HR_PIXC_555_009_234L_20230617T165034_20230617T165045_PGC0_01.nc,555,9,234L,PGC0,1
5477,8755,5477,2188,SWOT_L2_HR_PIXC_555_009_234R_20230617T165034_20230617T165045_PGC0_01.nc,555,9,234R,PGC0,1
5478,8757,5478,2190,SWOT_L2_HR_PIXC_555_009_235R_20230617T165044_20230617T165055_PGC0_01.nc,555,9,235R,PGC0,1
5479,8759,5479,2192,SWOT_L2_HR_PIXC_555_009_236R_20230617T165054_20230617T165105_PGC0_01.nc,555,9,236R,PGC0,1
5480,8760,5480,2195,SWOT_L2_HR_PIXC_555_009_237L_20230617T165104_20230617T165115_PGC0_01.nc,555,9,237L,PGC0,1
5481,8761,5481,2194,SWOT_L2_HR_PIXC_555_009_237R_20230617T165104_20230617T165115_PGC0_01.nc,555,9,237R,PGC0,1
5482,8763,5482,2196,SWOT_L2_HR_PIXC_555_009_238R_20230617T165113_20230617T165124_PGC0_01.nc,555,9,238R,PGC0,1
5483,8766,5483,2199,SWOT_L2_HR_PIXC_555_009_240R_20230617T165133_20230617T165144_PGC0_01.nc,555,9,240R,PGC0,1
5484,8767,5484,2202,SWOT_L2_HR_PIXC_556_009_226L_20230618T163952_20230618T164003_PGC0_01.nc,556,9,226L,PGC0,1
5485,8768,5485,2201,SWOT_L2_HR_PIXC_556_009_226R_20230618T163952_20230618T164003_PGC0_01.nc,556,9,226R,PGC0,1
5486,8769,5486,2204,SWOT_L2_HR_PIXC_556_009_227L_20230618T164002_20230618T164013_PGC0_01.nc,556,9,227L,PGC0,1
5487,8770,5487,2203,SWOT_L2_HR_PIXC_556_009_227R_20230618T164002_20230618T164013_PGC0_01.nc,556,9,227R,PGC0,1
5488,8771,5488,2206,SWOT_L2_HR_PIXC_556_009_228L_20230618T164012_20230618T164023_PGC0_01.nc,556,9,228L,PGC0,1
5489,8772,5489,2205,SWOT_L2_HR_PIXC_556_009_228R_20230618T164012_20230618T164023_PGC0_01.nc,556,9,228R,PGC0,1
5490,8773,5490,2208,SWOT_L2_HR_PIXC_556_009_229L_20230618T164022_20230618T164033_PGC0_01.nc,556,9,229L,PGC0,1
5491,8774,5491,2207,SWOT_L2_HR_PIXC_556_009_229R_20230618T164022_20230618T164033_PGC0_01.nc,556,9,229R,PGC0,1
5492,8775,5492,2210,SWOT_L2_HR_PIXC_556_009_230L_20230618T164032_20230618T164043_PGC0_01.nc,556,9,230L,PGC0,1
5493,8776,5493,2209,SWOT_L2_HR_PIXC_556_009_230R_20230618T164032_20230618T164043_PGC0_01.nc,556,9,230R,PGC0,1
5494,8777,5494,2211,SWOT_L2_HR_PIXC_556_009_231L_20230618T164042_20230618T164053_PGC0_01.nc,556,9,231L,PGC0,1
5495,8778,5495,2212,SWOT_L2_HR_PIXC_556_009_231R_20230618T164042_20230618T164053_PGC0_01.nc,556,9,231R,PGC0,1
5496,8779,5496,2214,SWOT_L2_HR_PIXC_556_009_232L_20230618T164052_20230618T164103_PGC0_01.nc,556,9,232L,PGC0,1
5497,8780,5497,2213,SWOT_L2_HR_PIXC_556_009_232R_20230618T164052_20230618T164103_PGC0_01.nc,556,9,232R,PGC0,1
5498,8781,5498,2216,SWOT_L2_HR_PIXC_556_009_233L_20230618T164102_20230618T164113_PGC0_01.nc,556,9,233L,PGC0,1
5499,8782,5499,2215,SWOT_L2_HR_PIXC_556_009_233R_20230618T164102_20230618T164113_PGC0_01.nc,556,9,233R,PGC0,1
5500,8783,5500,2218,SWOT_L2_HR_PIXC_556_009_234L_20230618T164112_20230618T164123_PGC0_01.nc,556,9,234L,PGC0,1
5501,8784,5501,2217,SWOT_L2_HR_PIXC_556_009_234R_20230618T164112_20230618T164123_PGC0_01.nc,556,9,234R,PGC0,1
5502,8786,5502,2219,SWOT_L2_HR_PIXC_556_009_235R_20230618T164122_20230618T164133_PGC0_01.nc,556,9,235R,PGC0,1
5503,8788,5503,2221,SWOT_L2_HR_PIXC_556_009_236R_20230618T164132_20230618T164143_PGC0_01.nc,556,9,236R,PGC0,1
5504,8789,5504,2224,SWOT_L2_HR_PIXC_556_009_237L_20230618T164142_20230618T164153_PGC0_01.nc,556,9,237L,PGC0,1
5505,8790,5505,2223,SWOT_L2_HR_PIXC_556_009_237R_20230618T164142_20230618T164153_PGC0_01.nc,556,9,237R,PGC0,1
5506,8792,5506,2225,SWOT_L2_HR_PIXC_556_009_238R_20230618T164152_20230618T164203_PGC0_01.nc,556,9,238R,PGC0,1
5507,8795,5507,2229,SWOT_L2_HR_PIXC_556_009_240R_20230618T164211_20230618T164223_PGC0_01.nc,556,9,240R,PGC0,1
5508,8796,5508,2231,SWOT_L2_HR_PIXC_557_009_226L_20230619T163031_20230619T163042_PGC0_01.nc,557,9,226L,PGC0,1
5509,8797,5509,2230,SWOT_L2_HR_PIXC_557_009_226R_20230619T163031_20230619T163042_PGC0_01.nc,557,9,226R,PGC0,1
5510,8798,5510,2233,SWOT_L2_HR_PIXC_557_009_227L_20230619T163040_20230619T163051_PGC0_01.nc,557,9,227L,PGC0,1
5511,8799,5511,2232,SWOT_L2_HR_PIXC_557_009_227R_20230619T163040_20230619T163051_PGC0_01.nc,557,9,227R,PGC0,1
5512,8800,5512,2235,SWOT_L2_HR_PIXC_557_009_228L_20230619T163050_20230619T163101_PGC0_01.nc,557,9,228L,PGC0,1
5513,8801,5513,2234,SWOT_L2_HR_PIXC_557_009_228R_20230619T163050_20230619T163101_PGC0_01.nc,557,9,228R,PGC0,1
5514,8802,5514,2237,SWOT_L2_HR_PIXC_557_009_229L_20230619T163100_20230619T163111_PGC0_01.nc,557,9,229L,PGC0,1
5515,8803,5515,2236,SWOT_L2_HR_PIXC_557_009_229R_20230619T163100_20230619T163111_PGC0_01.nc,557,9,229R,PGC0,1
5516,8804,5516,2239,SWOT_L2_HR_PIXC_557_009_230L_20230619T163110_20230619T163121_PGC0_01.nc,557,9,230L,PGC0,1
5517,8805,5517,2238,SWOT_L2_HR_PIXC_557_009_230R_20230619T163110_20230619T163121_PGC0_01.nc,557,9,230R,PGC0,1
5518,8806,5518,2241,SWOT_L2_HR_PIXC_557_009_231L_20230619T163120_20230619T163131_PGC0_01.nc,557,9,231L,PGC0,1
5519,8807,5519,2240,SWOT_L2_HR_PIXC_557_009_231R_20230619T163120_20230619T163131_PGC0_01.nc,557,9,231R,PGC0,1
5520,8808,5520,2242,SWOT_L2_HR_PIXC_557_009_232L_20230619T163130_20230619T163141_PGC0_01.nc,557,9,232L,PGC0,1
5521,8809,5521,2243,SWOT_L2_HR_PIXC_557_009_232R_20230619T163130_20230619T163141_PGC0_01.nc,557,9,232R,PGC0,1
5522,8810,5522,2245,SWOT_L2_HR_PIXC_557_009_233L_20230619T163140_20230619T163151_PGC0_01.nc,557,9,233L,PGC0,1
5523,8811,5523,2244,SWOT_L2_HR_PIXC_557_009_233R_20230619T163140_20230619T163151_PGC0_01.nc,557,9,233R,PGC0,1
5524,8812,5524,2248,SWOT_L2_HR_PIXC_557_009_234L_20230619T163150_20230619T163201_PGC0_01.nc,557,9,234L,PGC0,1
5525,8813,5525,2246,SWOT_L2_HR_PIXC_557_009_234R_20230619T163150_20230619T163201_PGC0_01.nc,557,9,234R,PGC0,1
5526,8815,5526,2247,SWOT_L2_HR_PIXC_557_009_235R_20230619T163200_20230619T163211_PGC0_01.nc,557,9,235R,PGC0,1
5527,8817,5527,2250,SWOT_L2_HR_PIXC_557_009_236R_20230619T163210_20230619T163221_PGC0_01.nc,557,9,236R,PGC0,1
5528,8818,5528,2253,SWOT_L2_HR_PIXC_557_009_237L_20230619T163220_20230619T163231_PGC0_01.nc,557,9,237L,PGC0,1
5529,8819,5529,2252,SWOT_L2_HR_PIXC_557_009_237R_20230619T163220_20230619T163231_PGC0_01.nc,557,9,237R,PGC0,1
5530,8821,5530,2254,SWOT_L2_HR_PIXC_557_009_238R_20230619T163230_20230619T163241_PGC0_01.nc,557,9,238R,PGC0,1
5531,8824,5531,2258,SWOT_L2_HR_PIXC_557_009_240R_20230619T163250_20230619T163301_PGC0_01.nc,557,9,240R,PGC0,1
5532,8825,5532,2260,SWOT_L2_HR_PIXC_558_009_226L_20230620T162109_20230620T162120_PGC0_01.nc,558,9,226L,PGC0,1
5533,8826,5533,2259,SWOT_L2_HR_PIXC_558_009_226R_20230620T162109_20230620T162120_PGC0_01.nc,558,9,226R,PGC0,1
5534,8827,5534,2262,SWOT_L2_HR_PIXC_558_009_227L_20230620T162119_20230620T162130_PGC0_01.nc,558,9,227L,PGC0,1
5535,8828,5535,2261,SWOT_L2_HR_PIXC_558_009_227R_20230620T162119_20230620T162130_PGC0_01.nc,558,9,227R,PGC0,1
5536,8829,5536,2264,SWOT_L2_HR_PIXC_558_009_228L_20230620T162128_20230620T162139_PGC0_01.nc,558,9,228L,PGC0,1
5537,8830,5537,2263,SWOT_L2_HR_PIXC_558_009_228R_20230620T162128_20230620T162139_PGC0_01.nc,558,9,228R,PGC0,1
5538,8831,5538,2266,SWOT_L2_HR_PIXC_558_009_229L_20230620T162138_20230620T162149_PGC0_01.nc,558,9,229L,PGC0,1
5539,8832,5539,2265,SWOT_L2_HR_PIXC_558_009_229R_20230620T162138_20230620T162149_PGC0_01.nc,558,9,229R,PGC0,1
5540,8833,5540,2268,SWOT_L2_HR_PIXC_558_009_230L_20230620T162148_20230620T162159_PGC0_01.nc,558,9,230L,PGC0,1
5541,8834,5541,2267,SWOT_L2_HR_PIXC_558_009_230R_20230620T162148_20230620T162159_PGC0_01.nc,558,9,230R,PGC0,1
5542,8835,5542,2270,SWOT_L2_HR_PIXC_558_009_231L_20230620T162158_20230620T162209_PGC0_01.nc,558,9,231L,PGC0,1
5543,8836,5543,2269,SWOT_L2_HR_PIXC_558_009_231R_20230620T162158_20230620T162209_PGC0_01.nc,558,9,231R,PGC0,1
5544,8837,5544,2272,SWOT_L2_HR_PIXC_558_009_232L_20230620T162208_20230620T162219_PGC0_01.nc,558,9,232L,PGC0,1
5545,8838,5545,2271,SWOT_L2_HR_PIXC_558_009_232R_20230620T162208_20230620T162219_PGC0_01.nc,558,9,232R,PGC0,1
5546,8839,5546,2274,SWOT_L2_HR_PIXC_558_009_233L_20230620T162218_20230620T162229_PGC0_01.nc,558,9,233L,PGC0,1
5547,8840,5547,2273,SWOT_L2_HR_PIXC_558_009_233R_20230620T162218_20230620T162229_PGC0_01.nc,558,9,233R,PGC0,1
5548,8841,5548,2276,SWOT_L2_HR_PIXC_558_009_234L_20230620T162228_20230620T162239_PGC0_01.nc,558,9,234L,PGC0,1
5549,8842,5549,2275,SWOT_L2_HR_PIXC_558_009_234R_20230620T162228_20230620T162239_PGC0_01.nc,558,9,234R,PGC0,1
5550,8844,5550,2277,SWOT_L2_HR_PIXC_558_009_235R_20230620T162238_20230620T162249_PGC0_01.nc,558,9,235R,PGC0,1
5551,8846,5551,2279,SWOT_L2_HR_PIXC_558_009_236R_20230620T162248_20230620T162259_PGC0_01.nc,558,9,236R,PGC0,1
5552,8847,5552,2282,SWOT_L2_HR_PIXC_558_009_237L_20230620T162258_20230620T162309_PGC0_01.nc,558,9,237L,PGC0,1
5553,8848,5553,2281,SWOT_L2_HR_PIXC_558_009_237R_20230620T162258_20230620T162309_PGC0_01.nc,558,9,237R,PGC0,1
5554,8850,5554,2283,SWOT_L2_HR_PIXC_558_009_238R_20230620T162308_20230620T162319_PGC0_01.nc,558,9,238R,PGC0,1
5555,8853,5555,2287,SWOT_L2_HR_PIXC_558_009_240R_20230620T162328_20230620T162339_PGC0_01.nc,558,9,240R,PGC0,1
5556,8854,5556,2289,SWOT_L2_HR_PIXC_559_009_226L_20230621T161147_20230621T161158_PGC0_01.nc,559,9,226L,PGC0,1
5557,8855,5557,2288,SWOT_L2_HR_PIXC_559_009_226R_20230621T161147_20230621T161158_PGC0_01.nc,559,9,226R,PGC0,1
5558,8856,5558,2291,SWOT_L2_HR_PIXC_559_009_227L_20230621T161157_20230621T161208_PGC0_01.nc,559,9,227L,PGC0,1
5559,8857,5559,2290,SWOT_L2_HR_PIXC_559_009_227R_20230621T161157_20230621T161208_PGC0_01.nc,559,9,227R,PGC0,1
5560,8858,5560,2293,SWOT_L2_HR_PIXC_559_009_228L_20230621T161206_20230621T161218_PGC0_01.nc,559,9,228L,PGC0,1
5561,8859,5561,2292,SWOT_L2_HR_PIXC_559_009_228R_20230621T161206_20230621T161218_PGC0_01.nc,559,9,228R,PGC0,1
5562,8860,5562,2295,SWOT_L2_HR_PIXC_559_009_229L_20230621T161216_20230621T161227_PGC0_01.nc,559,9,229L,PGC0,1
5563,8861,5563,2294,SWOT_L2_HR_PIXC_559_009_229R_20230621T161216_20230621T161227_PGC0_01.nc,559,9,229R,PGC0,1
5564,8862,5564,2297,SWOT_L2_HR_PIXC_559_009_230L_20230621T161226_20230621T161237_PGC0_01.nc,559,9,230L,PGC0,1
5565,8863,5565,2296,SWOT_L2_HR_PIXC_559_009_230R_20230621T161226_20230621T161237_PGC0_01.nc,559,9,230R,PGC0,1
5566,8864,5566,2299,SWOT_L2_HR_PIXC_559_009_231L_20230621T161236_20230621T161247_PGC0_01.nc,559,9,231L,PGC0,1
5567,8865,5567,2298,SWOT_L2_HR_PIXC_559_009_231R_20230621T161236_20230621T161247_PGC0_01.nc,559,9,231R,PGC0,1
5568,8866,5568,2301,SWOT_L2_HR_PIXC_559_009_232L_20230621T161246_20230621T161257_PGC0_01.nc,559,9,232L,PGC0,1
5569,8867,5569,2300,SWOT_L2_HR_PIXC_559_009_232R_20230621T161246_20230621T161257_PGC0_01.nc,559,9,232R,PGC0,1
5570,8868,5570,2303,SWOT_L2_HR_PIXC_559_009_233L_20230621T161256_20230621T161307_PGC0_01.nc,559,9,233L,PGC0,1
5571,8869,5571,2302,SWOT_L2_HR_PIXC_559_009_233R_20230621T161256_20230621T161307_PGC0_01.nc,559,9,233R,PGC0,1
